down | strategy | tol | ncall | sigma_tot
0.99 | 1.00 | 0.1 | 500 | 108.641
0.99 | 1.00 | 0.01 | 500 | 108.642
0.99 | 1.00 | 5.0 | 600 | 108.651
0.99 | 1.00 | 1.0 | 600 | 108.651
0.99 | 1.00 | 0.1 | 600 | 108.641
0.99 | 1.00 | 0.01 | 600 | 108.642
0.99 | 1.00 | 5.0 | 700 | 108.651
0.99 | 1.00 | 1.0 | 700 | 108.651
0.99 | 1.00 | 0.1 | 700 | 108.641
0.99 | 1.00 | 0.01 | 700 | 108.642
0.99 | 1.00 | 5.0 | 800 | 108.651
0.99 | 1.00 | 1.0 | 800 | 108.651
0.99 | 1.00 | 0.1 | 800 | 108.641
0.99 | 1.00 | 0.01 | 800 | 108.642
