down | strategy | tol | ncall | sigma_tot
0.97 | 0.00 | 5.0 | 500 | 108.557
0.97 | 0.00 | 5.0 | 600 | 108.557
0.97 | 0.00 | 0.01 | 600 | 108.550
0.97 | 0.00 | 5.0 | 700 | 108.557
0.97 | 0.00 | 0.01 | 700 | 108.550
0.97 | 0.00 | 5.0 | 800 | 108.557
0.97 | 0.00 | 0.01 | 800 | 108.550
0.97 | 2.00 | 5.0 | 300 | 108.569
0.97 | 2.00 | 1.0 | 300 | 108.562
0.97 | 2.00 | 5.0 | 400 | 108.569
0.97 | 2.00 | 1.0 | 400 | 108.550
0.97 | 2.00 | 5.0 | 500 | 108.569
0.97 | 2.00 | 1.0 | 500 | 108.550
0.97 | 2.00 | 5.0 | 600 | 108.569
0.97 | 2.00 | 1.0 | 600 | 108.550
0.97 | 2.00 | 5.0 | 700 | 108.569
0.97 | 2.00 | 1.0 | 700 | 108.550
0.97 | 2.00 | 0.1 | 700 | 108.549
0.97 | 2.00 | 0.01 | 700 | 108.551
0.97 | 2.00 | 5.0 | 800 | 108.569
0.97 | 2.00 | 1.0 | 800 | 108.550
0.97 | 2.00 | 0.1 | 800 | 108.549
0.97 | 2.00 | 0.01 | 800 | 108.551
0.98 | 0.00 | 0.01 | 500 | 108.596
0.98 | 0.00 | 0.01 | 600 | 108.596
0.98 | 0.00 | 0.01 | 700 | 108.596
0.98 | 0.00 | 0.01 | 800 | 108.596
0.98 | 2.00 | 5.0 | 300 | 108.601
0.98 | 2.00 | 1.0 | 300 | 108.603
0.98 | 2.00 | 0.1 | 300 | 108.595
0.98 | 2.00 | 5.0 | 400 | 108.601
0.98 | 2.00 | 1.0 | 400 | 108.595
0.98 | 2.00 | 0.1 | 400 | 108.596
0.98 | 2.00 | 0.01 | 400 | 108.594
0.98 | 2.00 | 5.0 | 500 | 108.601
0.98 | 2.00 | 1.0 | 500 | 108.595
0.98 | 2.00 | 0.1 | 500 | 108.596
0.98 | 2.00 | 0.01 | 500 | 108.596
0.98 | 2.00 | 5.0 | 600 | 108.601
0.98 | 2.00 | 1.0 | 600 | 108.595
0.98 | 2.00 | 0.1 | 600 | 108.596
0.98 | 2.00 | 0.01 | 600 | 108.596
0.98 | 2.00 | 5.0 | 700 | 108.601
0.98 | 2.00 | 1.0 | 700 | 108.595
0.98 | 2.00 | 0.1 | 700 | 108.596
0.98 | 2.00 | 0.01 | 700 | 108.596
0.98 | 2.00 | 5.0 | 800 | 108.601
0.98 | 2.00 | 1.0 | 800 | 108.595
0.98 | 2.00 | 0.1 | 800 | 108.596
0.98 | 2.00 | 0.01 | 800 | 108.596
0.99 | 0.00 | 5.0 | 300 | 108.647
0.99 | 0.00 | 1.0 | 300 | 108.648
0.99 | 0.00 | 0.1 | 300 | 108.648
0.99 | 0.00 | 0.01 | 300 | 108.641
0.99 | 0.00 | 5.0 | 400 | 108.647
0.99 | 0.00 | 1.0 | 400 | 108.648
0.99 | 0.00 | 0.1 | 400 | 108.648
0.99 | 0.00 | 0.01 | 400 | 108.641
0.99 | 0.00 | 5.0 | 500 | 108.647
0.99 | 0.00 | 1.0 | 500 | 108.648
0.99 | 0.00 | 0.1 | 500 | 108.648
0.99 | 0.00 | 0.01 | 500 | 108.641
0.99 | 0.00 | 5.0 | 600 | 108.647
0.99 | 0.00 | 1.0 | 600 | 108.648
0.99 | 0.00 | 0.1 | 600 | 108.648
0.99 | 0.00 | 0.01 | 600 | 108.641
0.99 | 0.00 | 5.0 | 700 | 108.647
0.99 | 0.00 | 1.0 | 700 | 108.648
0.99 | 0.00 | 0.1 | 700 | 108.648
0.99 | 0.00 | 0.01 | 700 | 108.641
0.99 | 0.00 | 5.0 | 800 | 108.647
0.99 | 0.00 | 1.0 | 800 | 108.648
0.99 | 0.00 | 0.1 | 800 | 108.648
0.99 | 0.00 | 0.01 | 800 | 108.641
0.99 | 2.00 | 5.0 | 300 | 108.649
0.99 | 2.00 | 1.0 | 300 | 108.631
0.99 | 2.00 | 0.1 | 300 | 108.641
0.99 | 2.00 | 0.01 | 300 | 108.641
0.99 | 2.00 | 5.0 | 400 | 108.649
0.99 | 2.00 | 1.0 | 400 | 108.631
0.99 | 2.00 | 0.1 | 400 | 108.641
0.99 | 2.00 | 0.01 | 400 | 108.641
0.99 | 2.00 | 5.0 | 500 | 108.649
0.99 | 2.00 | 1.0 | 500 | 108.631
0.99 | 2.00 | 0.1 | 500 | 108.641
0.99 | 2.00 | 0.01 | 500 | 108.641
0.99 | 2.00 | 5.0 | 600 | 108.649
0.99 | 2.00 | 1.0 | 600 | 108.631
0.99 | 2.00 | 0.1 | 600 | 108.641
0.99 | 2.00 | 0.01 | 600 | 108.641
0.99 | 2.00 | 5.0 | 700 | 108.649
0.99 | 2.00 | 1.0 | 700 | 108.631
0.99 | 2.00 | 0.1 | 700 | 108.641
0.99 | 2.00 | 0.01 | 700 | 108.641
0.99 | 2.00 | 5.0 | 800 | 108.649
0.99 | 2.00 | 1.0 | 800 | 108.631
0.99 | 2.00 | 0.1 | 800 | 108.641
0.99 | 2.00 | 0.01 | 800 | 108.641
