down | strategy | tol | ncall | sigma_tot
0.97 | 2.00 | 5.0 | 700 | 102.024
0.97 | 2.00 | 1.0 | 700 | 102.029
0.97 | 2.00 | 0.1 | 700 | 102.025
0.97 | 2.00 | 0.01 | 700 | 102.025
0.97 | 2.00 | 5.0 | 800 | 102.024
0.97 | 2.00 | 1.0 | 800 | 102.029
0.97 | 2.00 | 0.1 | 800 | 102.025
0.97 | 2.00 | 0.01 | 800 | 102.025
0.98 | 0.00 | 5.0 | 300 | 101.926
0.98 | 0.00 | 1.0 | 300 | 101.926
0.98 | 0.00 | 0.1 | 300 | 101.924
0.98 | 0.00 | 0.01 | 300 | 101.924
0.98 | 0.00 | 5.0 | 400 | 101.926
0.98 | 0.00 | 1.0 | 400 | 101.926
0.98 | 0.00 | 0.1 | 400 | 101.924
0.98 | 0.00 | 0.01 | 400 | 101.924
0.98 | 0.00 | 5.0 | 500 | 101.926
0.98 | 0.00 | 1.0 | 500 | 101.926
0.98 | 0.00 | 0.1 | 500 | 101.924
0.98 | 0.00 | 0.01 | 500 | 101.924
0.98 | 0.00 | 5.0 | 600 | 101.926
0.98 | 0.00 | 1.0 | 600 | 101.926
0.98 | 0.00 | 0.1 | 600 | 101.924
0.98 | 0.00 | 0.01 | 600 | 101.924
0.98 | 0.00 | 5.0 | 700 | 101.926
0.98 | 0.00 | 1.0 | 700 | 101.926
0.98 | 0.00 | 0.1 | 700 | 101.924
0.98 | 0.00 | 0.01 | 700 | 101.924
0.98 | 0.00 | 5.0 | 800 | 101.926
0.98 | 0.00 | 1.0 | 800 | 101.926
0.98 | 0.00 | 0.1 | 800 | 101.924
0.98 | 0.00 | 0.01 | 800 | 101.924
0.98 | 2.00 | 5.0 | 300 | 101.915
0.98 | 2.00 | 5.0 | 400 | 101.936
0.98 | 2.00 | 1.0 | 400 | 101.918
0.98 | 2.00 | 0.1 | 400 | 101.918
0.98 | 2.00 | 0.01 | 400 | 101.923
0.98 | 2.00 | 5.0 | 500 | 101.936
0.98 | 2.00 | 1.0 | 500 | 101.918
0.98 | 2.00 | 0.1 | 500 | 101.923
0.98 | 2.00 | 0.01 | 500 | 101.923
0.98 | 2.00 | 5.0 | 600 | 101.936
0.98 | 2.00 | 1.0 | 600 | 101.918
0.98 | 2.00 | 0.1 | 600 | 101.923
0.98 | 2.00 | 0.01 | 600 | 101.923
0.98 | 2.00 | 5.0 | 700 | 101.936
0.98 | 2.00 | 1.0 | 700 | 101.918
0.98 | 2.00 | 0.1 | 700 | 101.923
0.98 | 2.00 | 0.01 | 700 | 101.923
0.98 | 2.00 | 5.0 | 800 | 101.936
0.98 | 2.00 | 1.0 | 800 | 101.918
0.98 | 2.00 | 0.1 | 800 | 101.923
0.98 | 2.00 | 0.01 | 800 | 101.923
