down | strategy | tol | ncall | sigma_tot
0.98 | 2.00 | 5.0 | 300 | 103.758
0.98 | 2.00 | 1.0 | 300 | 103.758
0.98 | 2.00 | 5.0 | 400 | 103.788
0.98 | 2.00 | 1.0 | 400 | 103.783
0.98 | 2.00 | 0.1 | 400 | 103.775
0.98 | 2.00 | 5.0 | 500 | 103.788
0.98 | 2.00 | 1.0 | 500 | 103.783
0.98 | 2.00 | 0.1 | 500 | 103.774
0.98 | 2.00 | 0.01 | 500 | 103.775
0.98 | 2.00 | 5.0 | 600 | 103.788
0.98 | 2.00 | 1.0 | 600 | 103.783
0.98 | 2.00 | 0.1 | 600 | 103.774
0.98 | 2.00 | 0.01 | 600 | 103.775
0.98 | 2.00 | 5.0 | 700 | 103.788
0.98 | 2.00 | 1.0 | 700 | 103.783
0.98 | 2.00 | 0.1 | 700 | 103.774
0.98 | 2.00 | 0.01 | 700 | 103.775
0.98 | 2.00 | 5.0 | 800 | 103.788
0.98 | 2.00 | 1.0 | 800 | 103.783
0.98 | 2.00 | 0.1 | 800 | 103.774
0.98 | 2.00 | 0.01 | 800 | 103.775
0.99 | 0.00 | 1.0 | 300 | 103.804
0.99 | 0.00 | 0.1 | 300 | 103.817
0.99 | 0.00 | 0.01 | 300 | 103.811
0.99 | 0.00 | 1.0 | 400 | 103.804
0.99 | 0.00 | 0.1 | 400 | 103.811
0.99 | 0.00 | 0.01 | 400 | 103.810
0.99 | 0.00 | 1.0 | 500 | 103.804
0.99 | 0.00 | 0.1 | 500 | 103.811
0.99 | 0.00 | 0.01 | 500 | 103.810
0.99 | 0.00 | 1.0 | 600 | 103.804
0.99 | 0.00 | 0.1 | 600 | 103.811
0.99 | 0.00 | 0.01 | 600 | 103.810
0.99 | 0.00 | 1.0 | 700 | 103.804
0.99 | 0.00 | 0.1 | 700 | 103.811
0.99 | 0.00 | 0.01 | 700 | 103.810
0.99 | 0.00 | 1.0 | 800 | 103.804
0.99 | 0.00 | 0.1 | 800 | 103.811
0.99 | 0.00 | 0.01 | 800 | 103.810
0.99 | 2.00 | 5.0 | 300 | 103.774
0.99 | 2.00 | 1.0 | 300 | 103.818
0.99 | 2.00 | 0.1 | 300 | 103.818
0.99 | 2.00 | 0.01 | 300 | 103.818
0.99 | 2.00 | 5.0 | 400 | 103.834
0.99 | 2.00 | 1.0 | 400 | 103.818
0.99 | 2.00 | 0.1 | 400 | 103.811
0.99 | 2.00 | 0.01 | 400 | 103.811
0.99 | 2.00 | 5.0 | 500 | 103.834
0.99 | 2.00 | 1.0 | 500 | 103.818
0.99 | 2.00 | 0.1 | 500 | 103.811
0.99 | 2.00 | 0.01 | 500 | 103.811
0.99 | 2.00 | 5.0 | 600 | 103.834
0.99 | 2.00 | 1.0 | 600 | 103.818
0.99 | 2.00 | 0.1 | 600 | 103.811
0.99 | 2.00 | 0.01 | 600 | 103.811
0.99 | 2.00 | 5.0 | 700 | 103.834
0.99 | 2.00 | 1.0 | 700 | 103.818
0.99 | 2.00 | 0.1 | 700 | 103.811
0.99 | 2.00 | 0.01 | 700 | 103.811
0.99 | 2.00 | 5.0 | 800 | 103.834
0.99 | 2.00 | 1.0 | 800 | 103.818
0.99 | 2.00 | 0.1 | 800 | 103.811
0.99 | 2.00 | 0.01 | 800 | 103.811
