down | strategy | tol | ncall | sigma_tot
0.99 | 0.00 | 1.0 | 300 | 103.723
0.99 | 0.00 | 1.0 | 400 | 103.733
0.99 | 0.00 | 0.1 | 400 | 103.744
0.99 | 0.00 | 0.01 | 400 | 103.746
0.99 | 0.00 | 1.0 | 500 | 103.733
0.99 | 0.00 | 0.1 | 500 | 103.744
0.99 | 0.00 | 0.01 | 500 | 103.746
0.99 | 0.00 | 1.0 | 600 | 103.733
0.99 | 0.00 | 0.1 | 600 | 103.744
0.99 | 0.00 | 0.01 | 600 | 103.746
0.99 | 0.00 | 1.0 | 700 | 103.733
0.99 | 0.00 | 0.1 | 700 | 103.744
0.99 | 0.00 | 0.01 | 700 | 103.746
0.99 | 0.00 | 1.0 | 800 | 103.733
0.99 | 0.00 | 0.1 | 800 | 103.744
0.99 | 0.00 | 0.01 | 800 | 103.746
0.99 | 2.00 | 5.0 | 300 | 103.698
0.99 | 2.00 | 5.0 | 400 | 103.746
0.99 | 2.00 | 1.0 | 400 | 103.728
0.99 | 2.00 | 0.1 | 400 | 103.728
0.99 | 2.00 | 5.0 | 500 | 103.746
0.99 | 2.00 | 1.0 | 500 | 103.728
0.99 | 2.00 | 0.1 | 500 | 103.744
0.99 | 2.00 | 0.01 | 500 | 103.745
0.99 | 2.00 | 5.0 | 600 | 103.746
0.99 | 2.00 | 1.0 | 600 | 103.728
0.99 | 2.00 | 0.1 | 600 | 103.744
0.99 | 2.00 | 0.01 | 600 | 103.745
0.99 | 2.00 | 5.0 | 700 | 103.746
0.99 | 2.00 | 1.0 | 700 | 103.728
0.99 | 2.00 | 0.1 | 700 | 103.744
0.99 | 2.00 | 0.01 | 700 | 103.745
0.99 | 2.00 | 5.0 | 800 | 103.746
0.99 | 2.00 | 1.0 | 800 | 103.728
0.99 | 2.00 | 0.1 | 800 | 103.744
0.99 | 2.00 | 0.01 | 800 | 103.745
