down | strategy | tol | ncall | sigma_tot
0.97 | 2.00 | 1.0 | 500 | 103.597
0.97 | 2.00 | 0.1 | 500 | 103.589
0.97 | 2.00 | 0.01 | 500 | 103.589
0.97 | 2.00 | 5.0 | 600 | 103.603
0.97 | 2.00 | 1.0 | 600 | 103.597
0.97 | 2.00 | 0.1 | 600 | 103.589
0.97 | 2.00 | 0.01 | 600 | 103.586
0.97 | 2.00 | 5.0 | 700 | 103.603
0.97 | 2.00 | 1.0 | 700 | 103.597
0.97 | 2.00 | 0.1 | 700 | 103.589
0.97 | 2.00 | 0.01 | 700 | 103.586
0.97 | 2.00 | 5.0 | 800 | 103.603
0.97 | 2.00 | 1.0 | 800 | 103.597
0.97 | 2.00 | 0.1 | 800 | 103.589
0.97 | 2.00 | 0.01 | 800 | 103.586
0.98 | 0.00 | 1.0 | 300 | 103.454
0.98 | 0.00 | 1.0 | 400 | 103.453
0.98 | 0.00 | 0.1 | 400 | 103.446
0.98 | 0.00 | 0.01 | 400 | 103.446
0.98 | 0.00 | 1.0 | 500 | 103.453
0.98 | 0.00 | 0.1 | 500 | 103.446
0.98 | 0.00 | 0.01 | 500 | 103.446
0.98 | 0.00 | 1.0 | 600 | 103.453
0.98 | 0.00 | 0.1 | 600 | 103.446
0.98 | 0.00 | 0.01 | 600 | 103.446
0.98 | 0.00 | 1.0 | 700 | 103.453
0.98 | 0.00 | 0.1 | 700 | 103.446
0.98 | 0.00 | 0.01 | 700 | 103.446
0.98 | 0.00 | 1.0 | 800 | 103.453
0.98 | 0.00 | 0.1 | 800 | 103.446
0.98 | 0.00 | 0.01 | 800 | 103.446
0.98 | 2.00 | 1.0 | 300 | 103.436
0.98 | 2.00 | 0.1 | 300 | 103.436
0.98 | 2.00 | 5.0 | 400 | 103.450
0.98 | 2.00 | 1.0 | 400 | 103.444
0.98 | 2.00 | 0.1 | 400 | 103.446
0.98 | 2.00 | 0.01 | 400 | 103.446
0.98 | 2.00 | 5.0 | 500 | 103.450
0.98 | 2.00 | 1.0 | 500 | 103.444
0.98 | 2.00 | 0.1 | 500 | 103.446
0.98 | 2.00 | 0.01 | 500 | 103.446
0.98 | 2.00 | 5.0 | 600 | 103.450
0.98 | 2.00 | 1.0 | 600 | 103.444
0.98 | 2.00 | 0.1 | 600 | 103.446
0.98 | 2.00 | 0.01 | 600 | 103.446
0.98 | 2.00 | 5.0 | 700 | 103.450
0.98 | 2.00 | 1.0 | 700 | 103.444
0.98 | 2.00 | 0.1 | 700 | 103.446
0.98 | 2.00 | 0.01 | 700 | 103.446
0.98 | 2.00 | 5.0 | 800 | 103.450
0.98 | 2.00 | 1.0 | 800 | 103.444
0.98 | 2.00 | 0.1 | 800 | 103.446
0.98 | 2.00 | 0.01 | 800 | 103.446
0.99 | 0.00 | 1.0 | 300 | 103.312
0.99 | 0.00 | 0.1 | 300 | 103.307
0.99 | 0.00 | 0.01 | 300 | 103.307
0.99 | 0.00 | 1.0 | 400 | 103.312
0.99 | 0.00 | 0.1 | 400 | 103.307
0.99 | 0.00 | 0.01 | 400 | 103.307
0.99 | 0.00 | 1.0 | 500 | 103.312
0.99 | 0.00 | 0.1 | 500 | 103.307
0.99 | 0.00 | 0.01 | 500 | 103.307
0.99 | 0.00 | 1.0 | 600 | 103.312
0.99 | 0.00 | 0.1 | 600 | 103.307
0.99 | 0.00 | 0.01 | 600 | 103.307
0.99 | 0.00 | 1.0 | 700 | 103.312
0.99 | 0.00 | 0.1 | 700 | 103.307
0.99 | 0.00 | 0.01 | 700 | 103.307
0.99 | 0.00 | 1.0 | 800 | 103.312
0.99 | 0.00 | 0.1 | 800 | 103.307
0.99 | 0.00 | 0.01 | 800 | 103.307
0.99 | 2.00 | 5.0 | 300 | 103.319
0.99 | 2.00 | 1.0 | 300 | 103.319
0.99 | 2.00 | 5.0 | 400 | 103.319
0.99 | 2.00 | 1.0 | 400 | 103.319
0.99 | 2.00 | 0.1 | 400 | 103.308
0.99 | 2.00 | 0.01 | 400 | 103.308
0.99 | 2.00 | 5.0 | 500 | 103.319
0.99 | 2.00 | 1.0 | 500 | 103.319
0.99 | 2.00 | 0.1 | 500 | 103.308
0.99 | 2.00 | 0.01 | 500 | 103.308
0.99 | 2.00 | 5.0 | 600 | 103.319
0.99 | 2.00 | 1.0 | 600 | 103.319
0.99 | 2.00 | 0.1 | 600 | 103.308
0.99 | 2.00 | 0.01 | 600 | 103.308
0.99 | 2.00 | 5.0 | 700 | 103.319
0.99 | 2.00 | 1.0 | 700 | 103.319
0.99 | 2.00 | 0.1 | 700 | 103.308
0.99 | 2.00 | 0.01 | 700 | 103.308
0.99 | 2.00 | 5.0 | 800 | 103.319
0.99 | 2.00 | 1.0 | 800 | 103.319
0.99 | 2.00 | 0.1 | 800 | 103.308
0.99 | 2.00 | 0.01 | 800 | 103.308
