down | strategy | tol | ncall | sigma_tot
0.97 | 0.00 | 0.01 | 400 | 103.587
0.97 | 0.00 | 5.0 | 500 | 103.563
0.97 | 0.00 | 1.0 | 500 | 103.590
0.97 | 0.00 | 0.1 | 500 | 103.587
0.97 | 0.00 | 0.01 | 500 | 103.587
0.97 | 0.00 | 5.0 | 600 | 103.563
0.97 | 0.00 | 1.0 | 600 | 103.590
0.97 | 0.00 | 0.1 | 600 | 103.587
0.97 | 0.00 | 0.01 | 600 | 103.587
0.97 | 0.00 | 5.0 | 700 | 103.563
0.97 | 0.00 | 1.0 | 700 | 103.590
0.97 | 0.00 | 0.1 | 700 | 103.587
0.97 | 0.00 | 0.01 | 700 | 103.587
0.97 | 0.00 | 5.0 | 800 | 103.563
0.97 | 0.00 | 1.0 | 800 | 103.590
0.97 | 0.00 | 0.1 | 800 | 103.587
0.97 | 0.00 | 0.01 | 800 | 103.587
0.97 | 2.00 | 5.0 | 300 | 103.574
0.97 | 2.00 | 1.0 | 300 | 103.587
0.97 | 2.00 | 0.1 | 300 | 103.587
0.97 | 2.00 | 0.01 | 300 | 103.586
0.97 | 2.00 | 5.0 | 400 | 103.586
0.97 | 2.00 | 1.0 | 400 | 103.584
0.97 | 2.00 | 0.1 | 400 | 103.585
0.97 | 2.00 | 0.01 | 400 | 103.586
0.97 | 2.00 | 5.0 | 500 | 103.586
0.97 | 2.00 | 1.0 | 500 | 103.584
0.97 | 2.00 | 0.1 | 500 | 103.585
0.97 | 2.00 | 0.01 | 500 | 103.586
0.97 | 2.00 | 5.0 | 600 | 103.586
0.97 | 2.00 | 1.0 | 600 | 103.584
0.97 | 2.00 | 0.1 | 600 | 103.585
0.97 | 2.00 | 0.01 | 600 | 103.586
0.97 | 2.00 | 5.0 | 700 | 103.586
0.97 | 2.00 | 1.0 | 700 | 103.584
0.97 | 2.00 | 0.1 | 700 | 103.585
0.97 | 2.00 | 0.01 | 700 | 103.586
0.97 | 2.00 | 5.0 | 800 | 103.586
0.97 | 2.00 | 1.0 | 800 | 103.584
0.97 | 2.00 | 0.1 | 800 | 103.585
0.97 | 2.00 | 0.01 | 800 | 103.586
0.98 | 0.00 | 5.0 | 300 | 103.441
0.98 | 0.00 | 1.0 | 300 | 103.441
0.98 | 0.00 | 0.1 | 300 | 103.447
0.98 | 0.00 | 0.01 | 300 | 103.447
0.98 | 0.00 | 5.0 | 400 | 103.441
0.98 | 0.00 | 1.0 | 400 | 103.441
0.98 | 0.00 | 0.1 | 400 | 103.447
0.98 | 0.00 | 0.01 | 400 | 103.447
0.98 | 0.00 | 5.0 | 500 | 103.441
0.98 | 0.00 | 1.0 | 500 | 103.441
0.98 | 0.00 | 0.1 | 500 | 103.447
0.98 | 0.00 | 0.01 | 500 | 103.447
0.98 | 0.00 | 5.0 | 600 | 103.441
0.98 | 0.00 | 1.0 | 600 | 103.441
0.98 | 0.00 | 0.1 | 600 | 103.447
0.98 | 0.00 | 0.01 | 600 | 103.447
0.98 | 0.00 | 5.0 | 700 | 103.441
0.98 | 0.00 | 1.0 | 700 | 103.441
0.98 | 0.00 | 0.1 | 700 | 103.447
0.98 | 0.00 | 0.01 | 700 | 103.447
0.98 | 0.00 | 5.0 | 800 | 103.441
0.98 | 0.00 | 1.0 | 800 | 103.441
0.98 | 0.00 | 0.1 | 800 | 103.447
0.98 | 0.00 | 0.01 | 800 | 103.447
0.98 | 2.00 | 5.0 | 300 | 103.435
0.98 | 2.00 | 1.0 | 300 | 103.446
0.98 | 2.00 | 0.1 | 300 | 103.446
0.98 | 2.00 | 0.01 | 300 | 103.445
0.98 | 2.00 | 5.0 | 400 | 103.433
0.98 | 2.00 | 1.0 | 400 | 103.447
0.98 | 2.00 | 0.1 | 400 | 103.446
0.98 | 2.00 | 0.01 | 400 | 103.446
0.98 | 2.00 | 5.0 | 500 | 103.433
0.98 | 2.00 | 1.0 | 500 | 103.447
0.98 | 2.00 | 0.1 | 500 | 103.446
0.98 | 2.00 | 0.01 | 500 | 103.446
0.98 | 2.00 | 5.0 | 600 | 103.433
0.98 | 2.00 | 1.0 | 600 | 103.447
0.98 | 2.00 | 0.1 | 600 | 103.446
0.98 | 2.00 | 0.01 | 600 | 103.446
0.98 | 2.00 | 5.0 | 700 | 103.433
0.98 | 2.00 | 1.0 | 700 | 103.447
0.98 | 2.00 | 0.1 | 700 | 103.446
0.98 | 2.00 | 0.01 | 700 | 103.446
0.98 | 2.00 | 5.0 | 800 | 103.433
0.98 | 2.00 | 1.0 | 800 | 103.447
0.98 | 2.00 | 0.1 | 800 | 103.446
0.98 | 2.00 | 0.01 | 800 | 103.446
0.99 | 0.00 | 5.0 | 300 | 103.277
0.99 | 0.00 | 1.0 | 300 | 103.306
0.99 | 0.00 | 0.1 | 300 | 103.307
0.99 | 0.00 | 0.01 | 300 | 103.307
0.99 | 0.00 | 5.0 | 400 | 103.277
0.99 | 0.00 | 1.0 | 400 | 103.306
0.99 | 0.00 | 0.1 | 400 | 103.307
0.99 | 0.00 | 0.01 | 400 | 103.307
0.99 | 0.00 | 5.0 | 500 | 103.277
0.99 | 0.00 | 1.0 | 500 | 103.306
0.99 | 0.00 | 0.1 | 500 | 103.307
0.99 | 0.00 | 0.01 | 500 | 103.307
0.99 | 0.00 | 5.0 | 600 | 103.277
0.99 | 0.00 | 1.0 | 600 | 103.306
0.99 | 0.00 | 0.1 | 600 | 103.307
0.99 | 0.00 | 0.01 | 600 | 103.307
0.99 | 0.00 | 5.0 | 700 | 103.277
0.99 | 0.00 | 1.0 | 700 | 103.306
0.99 | 0.00 | 0.1 | 700 | 103.307
0.99 | 0.00 | 0.01 | 700 | 103.307
0.99 | 0.00 | 5.0 | 800 | 103.277
0.99 | 0.00 | 1.0 | 800 | 103.306
0.99 | 0.00 | 0.1 | 800 | 103.307
0.99 | 0.00 | 0.01 | 800 | 103.307
0.99 | 2.00 | 5.0 | 300 | 103.351
0.99 | 2.00 | 5.0 | 400 | 103.304
0.99 | 2.00 | 1.0 | 400 | 103.304
0.99 | 2.00 | 0.1 | 400 | 103.308
0.99 | 2.00 | 0.01 | 400 | 103.307
0.99 | 2.00 | 5.0 | 500 | 103.303
0.99 | 2.00 | 1.0 | 500 | 103.303
0.99 | 2.00 | 0.1 | 500 | 103.306
0.99 | 2.00 | 0.01 | 500 | 103.306
0.99 | 2.00 | 5.0 | 600 | 103.303
0.99 | 2.00 | 1.0 | 600 | 103.303
0.99 | 2.00 | 0.1 | 600 | 103.306
0.99 | 2.00 | 0.01 | 600 | 103.306
0.99 | 2.00 | 5.0 | 700 | 103.303
0.99 | 2.00 | 1.0 | 700 | 103.303
0.99 | 2.00 | 0.1 | 700 | 103.306
0.99 | 2.00 | 0.01 | 700 | 103.306
0.99 | 2.00 | 5.0 | 800 | 103.303
0.99 | 2.00 | 1.0 | 800 | 103.303
0.99 | 2.00 | 0.1 | 800 | 103.306
0.99 | 2.00 | 0.01 | 800 | 103.306
